Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
22.3276,1901,Average,Bolivia (Plurinational State of),BOL,1
23.068,1901,Average,Bolivia (Plurinational State of),BOL,2
22.4644,1901,Average,Bolivia (Plurinational State of),BOL,3
20.6519,1901,Average,Bolivia (Plurinational State of),BOL,4
20.4607,1901,Average,Bolivia (Plurinational State of),BOL,5
19.1183,1901,Average,Bolivia (Plurinational State of),BOL,6
19.1909,1901,Average,Bolivia (Plurinational State of),BOL,7
20.636,1901,Average,Bolivia (Plurinational State of),BOL,8
22.2701,1901,Average,Bolivia (Plurinational State of),BOL,9
23.0265,1901,Average,Bolivia (Plurinational State of),BOL,10
22.4521,1901,Average,Bolivia (Plurinational State of),BOL,11
22.2231,1901,Average,Bolivia (Plurinational State of),BOL,12
22.361,1902,Average,Bolivia (Plurinational State of),BOL,1
22.1897,1902,Average,Bolivia (Plurinational State of),BOL,2
22.2939,1902,Average,Bolivia (Plurinational State of),BOL,3
21.6753,1902,Average,Bolivia (Plurinational State of),BOL,4
20.9199,1902,Average,Bolivia (Plurinational State of),BOL,5
19.5486,1902,Average,Bolivia (Plurinational State of),BOL,6
19.0245,1902,Average,Bolivia (Plurinational State of),BOL,7
18.4583,1902,Average,Bolivia (Plurinational State of),BOL,8
22.5356,1902,Average,Bolivia (Plurinational State of),BOL,9
22.346999999999998,1902,Average,Bolivia (Plurinational State of),BOL,10
22.6519,1902,Average,Bolivia (Plurinational State of),BOL,11
22.9009,1902,Average,Bolivia (Plurinational State of),BOL,12
22.8478,1903,Average,Bolivia (Plurinational State of),BOL,1
23.8587,1903,Average,Bolivia (Plurinational State of),BOL,2
21.8435,1903,Average,Bolivia (Plurinational State of),BOL,3
20.3647,1903,Average,Bolivia (Plurinational State of),BOL,4
18.9413,1903,Average,Bolivia (Plurinational State of),BOL,5
18.4414,1903,Average,Bolivia (Plurinational State of),BOL,6
18.6869,1903,Average,Bolivia (Plurinational State of),BOL,7
19.2886,1903,Average,Bolivia (Plurinational State of),BOL,8
22.5084,1903,Average,Bolivia (Plurinational State of),BOL,9
21.3448,1903,Average,Bolivia (Plurinational State of),BOL,10
21.4746,1903,Average,Bolivia (Plurinational State of),BOL,11
21.3182,1903,Average,Bolivia (Plurinational State of),BOL,12
21.45,1904,Average,Bolivia (Plurinational State of),BOL,1
21.7657,1904,Average,Bolivia (Plurinational State of),BOL,2
21.3421,1904,Average,Bolivia (Plurinational State of),BOL,3
20.8937,1904,Average,Bolivia (Plurinational State of),BOL,4
18.7875,1904,Average,Bolivia (Plurinational State of),BOL,5
18.125999999999998,1904,Average,Bolivia (Plurinational State of),BOL,6
18.7564,1904,Average,Bolivia (Plurinational State of),BOL,7
19.6522,1904,Average,Bolivia (Plurinational State of),BOL,8
21.7727,1904,Average,Bolivia (Plurinational State of),BOL,9
21.4713,1904,Average,Bolivia (Plurinational State of),BOL,10
22.2085,1904,Average,Bolivia (Plurinational State of),BOL,11
21.7873,1904,Average,Bolivia (Plurinational State of),BOL,12
21.8973,1905,Average,Bolivia (Plurinational State of),BOL,1
22.5279,1905,Average,Bolivia (Plurinational State of),BOL,2
21.8122,1905,Average,Bolivia (Plurinational State of),BOL,3
20.4618,1905,Average,Bolivia (Plurinational State of),BOL,4
19.8934,1905,Average,Bolivia (Plurinational State of),BOL,5
19.3395,1905,Average,Bolivia (Plurinational State of),BOL,6
18.4545,1905,Average,Bolivia (Plurinational State of),BOL,7
19.702,1905,Average,Bolivia (Plurinational State of),BOL,8
21.6016,1905,Average,Bolivia (Plurinational State of),BOL,9
23.1351,1905,Average,Bolivia (Plurinational State of),BOL,10
22.3905,1905,Average,Bolivia (Plurinational State of),BOL,11
